id_ordine,id_cliente,dataordine,numeroarticoli,prezzototale
3074,420,2024-03-19,2,34.15
3075,343,2024-02-05,2,28.52
3076,1189,2024-08-17,2,29.2
3077,1336,2021-02-04,2,33.74
3078,1558,2021-10-06,2,28.81
3079,438,2024-04-09,2,48.92
3080,655,2020-04-02,2,35.42
3081,1383,2023-04-15,2,37.55
3082,1776,2023-10-09,2,43.62
3083,1390,2023-11-20,2,41.27
3084,929,2021-04-03,2,57.88
3085,534,2023-11-26,2,42.96
3086,47,2021-08-04,2,29.67
3087,1194,2020-07-07,2,30.23
3088,183,2022-12-13,2,29.88
3089,428,2024-03-25,2,33.85
3090,621,2020-07-26,2,29.79
3091,418,2021-03-24,2,36.56
3092,1068,2022-12-18,2,46.77
3093,1284,2021-01-14,2,31.19
3094,446,2023-09-14,2,50.67
3095,58,2023-09-19,2,56.25
3096,1789,2023-05-31,2,53.55
3097,1286,2020-11-26,2,28.71
3098,1456,2024-01-03,2,44.6
3099,1190,2022-01-17,2,43.21
3100,573,2020-05-24,2,25.12
3101,1815,2022-03-31,2,56.33
3102,1393,2022-01-02,2,28.49
3103,1091,2024-06-08,2,38.25
3104,36,2023-12-30,2,39.15
3105,1082,2024-05-09,2,32.68
3106,62,2021-11-03,2,32.68
3107,207,2023-03-23,2,33.08
3108,324,2020-03-14,2,34.55
3109,1522,2024-01-20,2,32.65
3110,497,2024-12-18,2,39.04
3111,82,2023-08-22,2,39.69
3112,12,2022-04-19,2,56.28
3113,74,2024-06-01,2,41.64
3114,1172,2024-08-13,2,42.26
3115,774,2020-10-06,2,32.02
3116,1778,2023-08-15,2,17.23
3117,988,2023-04-16,2,31.55
3118,759,2022-02-15,2,36.6
3119,415,2022-01-24,2,24.1
3120,861,2022-07-05,2,26.39
3121,781,2021-06-22,2,38.87
3122,1874,2023-12-15,2,33.42
3123,302,2022-12-09,2,57.56
3124,319,2023-10-22,2,45.77
3125,979,2020-10-10,2,40.14
3126,830,2021-09-01,2,35.37
3127,737,2022-04-25,2,39.94
3128,89,2023-12-18,2,51.3
3129,1165,2022-01-06,2,34.83
3130,1413,2020-11-24,2,45.05
3131,1329,2023-07-08,2,40.31
3132,1551,2021-09-06,2,22.39
3133,768,2020-07-27,2,25.72
3134,1297,2023-08-06,2,62.3
3135,1969,2021-04-27,2,29.46
3136,1883,2021-03-29,2,78.19
3137,1004,2024-06-06,2,34.0
3138,681,2022-12-07,2,33.19
3139,369,2024-11-03,2,21.44
3140,1282,2020-07-11,2,50.49
3141,166,2021-03-25,2,38.53
3142,1331,2023-12-15,2,50.26
3143,172,2024-12-08,2,45.47
3144,304,2021-03-25,2,36.7
3145,188,2023-08-22,2,58.59
3146,679,2021-05-20,2,60.38
3147,287,2023-07-07,2,58.18
3148,334,2021-04-06,2,41.94
3149,670,2023-08-01,2,44.4
3150,434,2024-12-04,2,21.89
3151,1934,2023-11-24,2,22.66
3152,540,2024-03-17,2,23.3
3153,1982,2024-03-27,2,58.86
3154,1130,2023-01-07,2,43.08
3155,1541,2023-04-30,2,45.9
3156,1826,2023-07-26,2,48.72
3157,1103,2023-06-03,2,29.13
3158,96,2022-03-30,2,21.43
3159,991,2022-08-16,2,32.5
3160,1933,2023-08-13,2,35.82
3161,466,2021-03-21,2,59.73
3162,1379,2022-12-01,2,31.9
3163,711,2024-03-08,2,27.35
3164,140,2024-10-13,2,60.07
3165,45,2020-03-20,2,33.81
3166,574,2020-12-15,2,44.52
3167,1982,2021-12-16,2,31.1
3168,1314,2020-10-27,2,17.79
3169,561,2023-07-11,2,25.29
3170,369,2022-11-13,2,27.23
3171,1363,2021-07-08,2,42.77
3172,618,2021-06-28,2,41.85
3173,1070,2024-05-10,2,46.44
3174,1679,2023-06-18,2,36.18
3175,1821,2024-05-04,2,48.24
3176,786,2025-02-07,2,44.86
3177,1483,2022-12-16,2,42.57
3178,368,2021-02-04,2,31.71
3179,375,2022-04-01,2,39.43
3180,1723,2024-03-25,2,44.69
3181,1886,2022-05-26,2,32.64
3182,1161,2020-06-27,2,38.5
3183,152,2024-06-26,2,43.24
3184,1530,2023-07-20,2,22.44
3185,1824,2023-03-28,2,52.15
3186,1729,2023-12-01,2,62.2
3187,1561,2020-01-05,2,66.03
3188,1747,2024-05-19,2,17.75
3189,1038,2024-08-15,2,42.01
3190,1248,2025-01-04,2,58.18
3191,1388,2022-06-28,2,33.38
3192,738,2023-02-06,2,52.04
3193,1237,2022-08-01,2,39.96
3194,92,2022-08-21,2,37.68
3195,1072,2024-12-15,2,41.62
3196,13,2024-02-08,2,30.02
3197,1559,2024-01-03,2,47.52
3198,417,2022-03-28,2,33.82
3199,1577,2024-02-18,2,28.39
3200,1960,2020-06-08,2,53.02
3201,1168,2023-09-06,2,40.91
3202,647,2021-02-20,2,61.74
3203,1097,2024-08-22,2,48.03
3204,634,2020-05-11,2,33.53
3205,810,2020-10-03,2,44.98
3206,1340,2020-05-08,2,45.84
3207,875,2022-07-01,2,45.44
3208,1095,2024-09-19,2,31.76
3209,1606,2024-07-05,2,20.45
3210,778,2021-12-29,2,47.39
3211,161,2020-12-15,2,22.95
3212,1872,2022-04-24,2,30.03
3213,40,2024-04-06,2,55.3
3214,398,2021-08-18,2,26.64
3215,157,2023-04-08,2,58.32
3216,1073,2021-07-25,2,15.33
3217,1572,2024-04-05,2,23.1
3218,597,2020-08-02,2,37.82
3219,970,2024-10-29,2,39.43
3220,1273,2020-06-27,2,60.74
3221,1573,2021-12-23,2,33.5
3222,415,2022-08-09,2,33.85
3223,41,2023-03-11,2,36.13
3224,1666,2024-02-17,2,37.49
3225,360,2024-12-16,2,27.25
3226,95,2024-02-27,2,34.34
3227,855,2024-04-23,2,39.36
3228,550,2021-05-03,2,61.58
3229,1544,2024-10-18,2,25.23
3230,694,2023-05-11,2,31.28
3231,1148,2020-11-06,2,40.01
3232,429,2023-07-08,2,43.22
3233,648,2024-01-11,2,32.03
3234,479,2020-12-12,2,41.61
3235,559,2020-07-25,2,27.92
3236,1642,2021-09-25,2,33.29
3237,303,2023-08-27,2,38.45
3238,627,2022-08-17,2,25.19
3239,720,2023-08-27,2,54.65
3240,1889,2023-11-08,2,34.79
3241,1934,2021-04-09,2,28.31
3242,79,2022-06-22,2,30.97
3243,1,2021-03-23,2,52.09
3244,1312,2024-01-03,2,27.23
3245,95,2022-10-25,2,29.27
3246,1529,2023-11-09,2,21.22
3247,647,2025-02-11,2,47.61
3248,541,2020-11-25,2,47.98
3249,1304,2020-11-28,2,69.87
3250,317,2023-09-08,2,40.48
3251,1729,2021-02-04,2,61.62
3252,1943,2020-03-05,2,25.52
3253,1267,2024-06-12,2,40.9
3254,1289,2024-03-30,2,22.08
3255,1055,2023-06-05,2,29.01
3256,43,2025-01-12,2,56.04
3257,1677,2020-04-22,2,50.98
3258,881,2020-10-16,2,33.59
3259,1363,2023-08-22,2,51.03
3260,1530,2023-12-11,2,30.02
3261,97,2021-10-30,2,29.11
3262,290,2022-06-19,2,37.19
3263,7,2020-09-25,2,46.38
3264,1447,2020-01-17,2,32.45
3265,1296,2021-02-23,2,27.04
3266,975,2024-09-15,2,32.58
3267,1081,2024-10-07,2,28.75
3268,1907,2022-07-12,2,23.37
3269,1732,2021-01-19,2,32.12
3270,1414,2021-10-12,2,48.77
3271,21,2022-12-04,2,41.19
3272,855,2023-03-06,2,27.23
3273,1627,2022-10-03,2,28.81
3274,570,2022-07-19,2,46.67
3275,1205,2023-12-30,2,21.37
3276,1201,2020-07-24,2,40.66
3277,1255,2021-03-28,2,41.54
3278,757,2021-09-27,2,21.41
3279,510,2021-07-07,2,30.48
3280,94,2022-08-02,2,45.37
3281,1938,2021-06-08,2,30.7
3282,597,2022-04-15,2,40.68
3283,1739,2024-12-20,2,45.9
3284,247,2025-02-06,2,28.71
3285,1948,2023-05-15,2,25.05
3286,115,2021-01-30,2,33.44
3287,884,2023-11-06,2,30.36
3288,1211,2020-04-11,2,45.79
3289,494,2022-09-15,2,31.27
3290,79,2024-09-20,2,37.49
3291,1348,2020-09-18,2,35.23
3292,973,2020-05-17,2,19.4
3293,186,2020-05-01,2,35.33
3294,1603,2023-12-25,2,25.13
3295,11,2021-09-22,2,48.78
3296,687,2020-01-07,2,24.39
3297,639,2021-07-21,2,23.86
3298,1984,2022-04-19,2,29.39
3299,395,2021-10-13,2,64.63
3300,554,2023-08-21,2,53.24
3301,1009,2022-01-23,2,32.2
3302,1432,2024-09-13,2,29.65
3303,956,2022-01-13,2,31.8
3304,2,2024-06-02,2,27.91
3305,274,2020-03-04,2,43.11
3306,1398,2022-04-15,2,31.99
3307,1645,2024-02-11,2,39.66
3308,511,2021-07-10,2,53.96
3309,218,2022-08-04,2,34.43
3310,891,2021-01-28,2,40.53
3311,236,2021-01-01,2,51.23
3312,177,2024-09-03,2,34.12
3313,1410,2022-11-16,2,54.81
3314,903,2020-05-21,2,38.11
3315,188,2020-04-12,2,40.06
3316,1919,2023-09-20,2,34.58
3317,1370,2023-03-13,2,44.2
3318,1589,2023-03-21,2,47.73
3319,1863,2022-07-02,2,28.76
3320,416,2022-08-06,2,25.79
3321,1397,2021-01-26,2,31.41
3322,1924,2020-11-16,2,21.56
3323,1726,2022-08-08,2,59.42
3324,930,2022-08-18,2,58.57
3325,805,2022-01-09,2,34.32
3326,566,2023-05-28,2,42.7
3327,1901,2021-05-02,2,47.72
3328,979,2024-07-29,2,31.61
3329,1298,2025-02-07,2,28.46
3330,346,2020-07-10,2,50.71
3331,1090,2021-01-15,2,43.28
3332,719,2020-10-18,2,61.16
3333,349,2021-11-29,2,55.74
3334,172,2020-09-09,2,53.66
3335,545,2020-07-20,2,44.73
3336,1853,2021-10-06,2,39.52
3337,1005,2022-04-13,2,32.53
3338,1163,2022-05-19,2,42.62
3339,1240,2024-02-15,2,35.26
3340,1716,2024-09-18,2,37.52
3341,1764,2024-11-23,2,45.79
3342,1430,2020-09-05,2,34.3
3343,1904,2024-06-13,2,60.44
3344,258,2022-04-07,2,32.89
3345,133,2024-06-13,2,33.87
3346,1439,2023-10-29,2,31.98
3347,1669,2022-12-01,2,29.71
3348,196,2020-02-03,2,58.68
3349,1860,2023-07-19,2,55.31
3350,1365,2021-01-09,2,38.17
3351,1761,2020-06-21,2,52.61
3352,1801,2024-01-10,2,33.19
3353,21,2021-05-09,2,43.58
3354,15,2022-09-11,2,24.89
3355,1725,2023-06-03,2,38.69
3356,1567,2020-05-11,2,30.09
3357,534,2023-06-20,2,47.05
3358,645,2024-05-29,2,36.92
3359,707,2022-03-16,2,29.56
3360,937,2023-08-26,2,57.93
3361,284,2020-05-14,2,63.25
3362,1615,2023-07-26,2,22.88
3363,1466,2020-07-11,2,38.3
3364,1434,2022-12-16,2,29.89
3365,1981,2021-10-09,2,62.37
3366,828,2021-12-24,2,49.2
3367,1882,2023-12-13,2,28.93
3368,1035,2020-08-25,2,17.01
3369,1531,2020-05-07,2,32.4
3370,1454,2022-02-17,2,18.09
3371,285,2024-01-14,2,42.2
3372,684,2020-03-15,2,39.1
3373,1815,2023-02-04,2,35.93
3374,1228,2023-12-12,2,60.19
3375,351,2022-11-01,2,30.29
3376,499,2024-11-23,2,38.81
3377,1624,2024-08-26,2,42.0
3378,1417,2024-08-04,2,30.17
3379,1809,2024-12-13,2,43.23
3380,233,2023-08-01,2,48.12
3381,1579,2022-05-25,2,46.87
3382,842,2020-02-07,2,38.11
3383,103,2021-08-04,2,72.19
3384,358,2022-08-27,2,53.95
3385,1758,2020-07-06,2,23.08
3386,1348,2021-11-22,2,40.2
3387,632,2024-02-01,2,28.99
3388,685,2024-10-19,2,34.35
3389,1949,2020-01-29,2,56.29
3390,1379,2020-12-24,2,31.85
3391,1337,2021-11-20,2,26.19
3392,186,2020-01-08,2,60.05
3393,358,2024-12-24,2,30.83
3394,1714,2022-10-15,2,28.14
3395,951,2021-04-30,2,22.04
3396,1772,2024-09-13,2,34.99
3397,806,2024-05-03,2,32.99
3398,902,2023-06-30,2,29.02
3399,552,2024-11-21,2,49.21
3400,1823,2020-04-22,2,30.08
3401,833,2023-11-30,2,31.27
3402,1354,2020-04-28,2,32.61
3403,1303,2020-06-11,2,30.74
3404,875,2020-01-13,2,53.4
3405,1666,2023-04-04,2,53.99
3406,1644,2023-08-07,2,30.66
3407,1869,2022-05-24,2,49.69
3408,1626,2021-06-30,2,31.61
3409,1350,2022-10-12,2,28.23
3410,1584,2024-07-04,2,29.54
3411,82,2020-06-18,2,35.14
3412,1663,2022-02-04,2,47.48
3413,1320,2020-08-10,2,29.73
3414,1180,2022-12-12,2,31.65
3415,1177,2022-06-16,2,29.45
3416,508,2021-05-23,2,56.42
3417,868,2021-11-13,2,46.17
3418,479,2022-05-14,2,40.11
3419,1744,2024-03-27,2,54.04
3420,940,2023-05-05,2,32.81
3421,1415,2023-07-21,2,66.09
3422,310,2024-03-03,2,27.1
3423,87,2024-11-25,2,45.15
3424,497,2022-10-31,2,58.98
3425,1389,2021-07-05,2,41.27
3426,1501,2021-10-12,2,28.04
3427,1041,2022-11-11,2,44.85
3428,157,2021-02-04,2,33.72
3429,1709,2023-10-04,2,38.54
3430,41,2020-07-13,2,33.94
3431,1880,2024-03-27,2,24.4
3432,1169,2024-06-03,2,30.74
3433,1234,2022-06-29,2,25.01
3434,270,2020-10-08,2,33.33
3435,1527,2020-08-30,2,55.39
3436,431,2021-06-01,2,43.63
3437,969,2022-12-09,2,37.76
3438,1619,2020-05-13,2,51.44
3439,1029,2020-12-18,2,76.68
3440,1587,2025-01-25,2,54.48
3441,1143,2021-12-22,2,58.62
3442,1722,2024-06-05,2,40.55
3443,1721,2021-07-10,2,43.92
3444,1552,2022-05-28,2,38.31
3445,1748,2024-03-19,2,47.83
3446,1306,2023-01-29,2,22.97
3447,1180,2022-11-23,2,36.34
3448,1941,2023-06-07,2,44.71
3449,631,2020-08-19,2,36.88
3450,1879,2021-02-21,2,43.54
3451,50,2024-06-25,2,58.86
3452,1248,2024-07-08,2,40.17
3453,86,2023-05-12,2,39.21
3454,1853,2022-01-08,2,50.53
3455,1700,2022-01-04,2,38.04
3456,1111,2024-08-12,2,47.08
3457,664,2024-12-02,2,46.24
3458,102,2022-07-07,2,46.59
3459,71,2024-06-30,2,31.03
3460,998,2024-07-20,2,29.45
3461,1641,2022-08-31,2,23.26
3462,896,2024-12-27,2,28.65
3463,964,2020-08-30,2,40.48
3464,202,2020-02-07,2,39.52
3465,433,2024-08-06,2,32.23
3466,830,2020-07-29,2,37.19
3467,942,2024-01-09,2,65.57
3468,809,2021-08-01,2,58.47
3469,1999,2020-10-31,2,39.58
3470,893,2022-03-17,2,43.14
3471,1293,2023-12-17,2,39.39
3472,1025,2023-05-02,2,57.24
3473,1216,2020-02-08,2,36.09
3474,974,2021-02-28,2,39.22
3475,101,2020-02-01,2,29.08
3476,1241,2024-03-21,2,59.48
3477,1422,2020-02-22,2,19.41
3478,829,2022-11-18,2,25.65
3479,854,2023-07-22,2,35.1
3480,1092,2021-06-18,2,27.88
3481,878,2021-05-22,2,27.85
3482,1070,2021-03-01,2,22.63
3483,1194,2024-12-07,2,39.09
3484,196,2022-06-09,2,62.76
3485,1467,2022-09-11,2,26.81
3486,1257,2021-06-10,2,39.06
3487,1057,2024-02-06,2,25.33
3488,1411,2022-05-03,2,30.41
3489,6,2023-11-11,2,69.38
3490,309,2024-03-12,2,43.21
3491,204,2022-03-28,2,39.52
3492,1310,2022-06-19,2,52.28
3493,1656,2024-05-19,2,37.44
3494,778,2024-02-10,2,20.35
3495,662,2025-02-04,2,40.17
3496,449,2021-10-14,2,44.38
3497,47,2024-10-04,2,19.65
3498,1517,2024-12-02,2,29.64
3499,11,2025-01-27,2,54.04
3500,983,2024-04-07,2,48.23
3501,455,2025-01-27,2,31.56
3502,1522,2020-07-28,2,38.86
3503,486,2020-11-24,2,31.22
3504,341,2022-03-11,2,35.64
3505,955,2022-03-03,2,38.54
3506,256,2021-06-04,2,54.98
3507,1080,2022-10-08,2,22.23
3508,99,2022-04-05,2,28.44
3509,893,2023-12-05,2,38.85
3510,1117,2021-08-19,2,21.52
3511,1111,2021-11-04,2,57.75
3512,995,2024-02-06,2,46.76
3513,614,2021-09-12,2,37.43
3514,1200,2023-08-25,2,31.68
3515,1799,2022-01-31,2,40.98
3516,1151,2022-02-04,2,37.31
3517,985,2020-09-08,2,29.75
3518,1719,2022-07-28,2,32.98
3519,852,2022-07-16,2,49.74
3520,1206,2024-08-21,2,32.81
3521,1180,2023-05-23,2,49.05
3522,842,2021-08-31,2,30.69
3523,669,2021-06-29,2,39.81
3524,1097,2020-07-22,2,41.7
3525,1208,2022-01-26,2,29.22
3526,341,2023-10-31,2,24.73
3527,477,2022-02-21,2,31.02
3528,965,2021-12-13,2,51.84
3529,910,2022-11-21,2,51.37
3530,18,2024-12-27,2,21.75
3531,1169,2021-07-01,2,38.15
3532,1624,2020-08-22,2,44.27
3533,441,2022-04-07,2,42.34
3534,1238,2020-05-20,2,52.18
3535,1861,2023-09-12,2,26.23
3536,583,2024-05-03,2,48.65
3537,92,2021-05-03,2,43.92
3538,1279,2023-05-24,2,59.77
3539,1341,2022-10-23,2,33.19
3540,1043,2022-08-27,2,21.8
3541,676,2022-08-07,2,27.23
3542,53,2020-01-16,2,43.93
3543,449,2020-09-18,2,37.61
3544,36,2022-02-17,2,37.88
3545,24,2024-09-07,2,27.33
3546,407,2023-02-03,2,63.97
3547,537,2022-10-28,2,46.94
3548,455,2020-11-18,2,55.65
3549,357,2020-07-30,2,45.46
3550,1682,2021-01-29,2,53.14
3551,364,2022-05-07,2,30.59
3552,856,2022-12-01,2,32.39
3553,211,2020-06-27,2,35.21
3554,1155,2021-12-25,2,32.08
3555,1323,2022-06-28,2,24.55
3556,1851,2022-05-25,2,81.63
3557,944,2023-05-23,2,32.39
3558,1276,2020-07-17,2,42.19
3559,390,2023-10-12,2,51.59
3560,683,2021-02-08,2,53.83
3561,853,2022-11-12,2,40.09
3562,149,2023-04-25,2,29.31
3563,660,2024-07-03,2,19.52
3564,281,2024-07-23,2,41.62
3565,1349,2022-10-24,2,35.67
3566,1196,2020-05-23,2,51.61
3567,845,2024-02-04,2,31.17
3568,1142,2023-11-12,2,62.14
3569,221,2020-06-29,2,24.76
3570,1631,2021-05-24,2,24.25
3571,747,2022-06-01,2,31.23
3572,946,2020-06-26,2,26.24
3573,994,2023-02-16,2,56.48
3574,1843,2021-07-17,2,57.9
3575,687,2021-10-28,2,40.17
3576,653,2020-02-15,2,31.11
3577,440,2022-05-05,2,53.46
3578,416,2020-07-19,2,40.77
3579,725,2021-07-24,2,34.38
3580,1834,2021-05-26,2,43.66
3581,1728,2020-08-03,2,38.74
3582,559,2022-05-19,2,56.03
3583,1356,2021-10-20,2,46.41
3584,1072,2021-01-24,2,47.83
3585,623,2023-02-10,2,33.7
3586,932,2020-12-18,2,37.87
3587,798,2020-05-01,2,51.86
3588,430,2023-08-23,2,20.28
3589,153,2021-05-18,2,30.85
3590,1674,2022-04-13,2,37.12
3591,1693,2022-05-15,2,50.86
3592,472,2020-06-02,2,51.29
3593,1893,2021-04-30,2,26.52
3594,1108,2025-01-11,2,24.63
3595,1321,2023-11-21,2,47.57
3596,918,2022-12-16,2,23.68
3597,1649,2024-10-12,2,26.24
3598,560,2020-08-01,2,29.98
3599,231,2024-11-05,2,56.23
3600,1338,2025-02-14,2,23.55
3601,359,2021-11-30,2,27.91
3602,1827,2021-11-03,2,23.03
3603,751,2023-11-30,2,29.08
3604,917,2020-01-22,2,34.54
3605,1903,2024-12-10,2,46.45
3606,1276,2023-04-24,2,61.44
3607,447,2020-06-17,2,70.7
3608,1505,2023-06-04,2,55.77
3609,1447,2024-08-26,2,30.07
3610,1371,2023-02-25,2,50.39
3611,626,2024-06-20,2,27.74
3612,97,2021-07-27,2,30.77
3613,770,2022-02-10,2,39.36
3614,884,2020-06-21,2,44.16
3615,920,2023-01-28,2,33.14
3616,1905,2020-05-16,2,21.24
3617,1427,2022-03-28,2,20.06
3618,995,2024-02-21,2,46.24
3619,1389,2024-03-16,2,25.18
3620,905,2023-02-17,2,53.98
3621,1191,2022-06-11,2,18.73
3622,986,2022-04-11,2,28.87
3623,663,2023-06-08,2,40.29
3624,1366,2024-08-31,2,39.87
3625,1370,2020-09-20,2,45.41
3626,1158,2021-12-12,2,38.03
3627,1563,2023-08-11,2,22.46
3628,1790,2023-11-17,2,31.02
3629,294,2021-08-08,2,47.38
3630,164,2022-10-07,2,43.41
3631,415,2025-01-23,2,45.74
3632,1033,2022-01-29,2,24.82
3633,1890,2020-10-13,2,61.7
3634,161,2024-01-10,2,23.69
3635,638,2021-05-15,2,71.74
3636,920,2021-12-30,2,38.78
3637,716,2023-06-29,2,38.07
3638,1233,2024-04-30,2,34.65
3639,1922,2024-05-14,2,18.84
3640,1201,2021-06-20,2,29.48
3641,953,2022-08-18,2,41.2
3642,400,2020-02-15,2,30.9
3643,953,2024-08-21,2,29.92
3644,1163,2021-09-21,2,31.11
3645,906,2024-12-18,2,27.23
3646,302,2023-01-22,2,36.62
3647,1393,2020-02-26,2,63.3
3648,1607,2022-10-23,2,30.76
3649,433,2020-09-28,2,78.44
3650,298,2020-07-23,2,44.92
3651,190,2023-06-11,2,35.25
3652,527,2022-10-18,2,42.84
3653,1559,2022-05-21,2,38.08
3654,1526,2020-10-11,2,39.24
3655,819,2023-02-15,2,60.81
3656,1543,2020-07-01,2,21.73
3657,1620,2024-02-27,2,41.8
3658,1261,2023-05-06,2,25.56
3659,1732,2020-09-27,2,35.66
3660,122,2024-12-02,2,42.92
3661,1919,2022-07-03,2,33.2
3662,1537,2024-05-07,2,17.66
3663,1972,2020-02-11,2,65.2
3664,750,2023-08-14,2,21.56
3665,1641,2021-02-20,2,32.32
3666,164,2023-09-26,2,29.11
3667,580,2021-12-28,2,44.03
3668,246,2020-01-21,2,36.16
3669,888,2024-11-09,2,30.58
3670,1011,2024-04-16,2,20.79
3671,197,2020-06-28,2,38.29
3672,99,2023-05-22,2,34.77
3673,1210,2022-10-17,2,46.88
3674,281,2024-01-30,2,69.92
3675,852,2023-08-13,2,39.03
3676,1699,2024-01-30,2,23.61
3677,1291,2021-11-01,2,34.9
3678,883,2022-03-17,2,27.7
3679,1246,2020-05-07,2,59.08
3680,1828,2022-08-30,2,63.11
3681,633,2021-05-10,2,40.94
3682,529,2024-03-26,2,29.44
3683,1046,2024-09-09,2,25.55
3684,665,2022-02-20,2,28.12
3685,1333,2024-12-28,2,69.59
3686,1613,2023-12-04,2,20.92
3687,1086,2020-01-12,2,51.31
3688,1887,2021-02-17,2,28.19
3689,1249,2022-07-29,2,38.31
3690,1917,2020-02-22,2,53.38
3691,1877,2020-04-15,2,25.64
3692,1546,2021-10-02,2,52.64
3693,1220,2023-04-22,2,41.5
3694,1075,2024-04-17,2,40.9
3695,448,2020-10-01,2,46.83
3696,638,2022-02-09,2,46.9
3697,1565,2025-02-09,2,19.72
3698,1452,2024-07-13,2,56.12
3699,1462,2025-01-12,2,56.1
3700,321,2023-04-13,2,30.6
3701,400,2024-09-01,2,33.98
3702,1352,2021-03-04,2,36.57
3703,250,2024-03-30,2,29.8
3704,56,2020-01-26,2,34.31
3705,1644,2021-08-02,2,59.66
3706,749,2024-07-25,2,37.15
3707,1109,2024-09-24,2,47.9
3708,502,2020-07-24,2,25.99
3709,777,2023-06-12,2,43.06
3710,1485,2022-03-10,2,29.14
3711,1356,2020-05-07,2,45.41
3712,835,2024-06-03,2,37.53
3713,1276,2024-02-12,2,47.66
3714,487,2023-01-15,2,31.51
3715,306,2024-07-24,2,24.62
3716,1636,2022-07-24,2,21.96
3717,236,2022-03-03,2,18.4
3718,383,2023-05-04,2,38.96
3719,1699,2021-04-03,2,53.32
3720,1337,2024-05-25,2,31.21
3721,1088,2022-08-27,2,44.88
3722,1402,2020-10-24,2,26.12
3723,1408,2023-11-04,2,45.92
3724,1263,2023-01-17,2,39.38
3725,482,2022-01-08,2,32.59
3726,303,2021-05-23,2,36.13
3727,955,2024-12-23,2,20.09
3728,1145,2024-04-09,2,41.75
3729,1804,2020-11-21,2,35.45
3730,1988,2022-08-18,2,40.28
3731,974,2023-01-18,2,55.32
3732,697,2022-06-27,2,38.7
3733,835,2023-12-15,2,29.25
3734,839,2024-02-08,2,24.77
3735,741,2020-05-07,2,37.11
3736,978,2024-05-13,2,29.94
3737,1479,2024-08-05,2,39.3
3738,1530,2024-12-09,2,32.71
3739,381,2022-07-28,2,35.59
3740,1573,2024-02-05,2,52.05
3741,290,2022-10-07,2,65.32
3742,71,2021-10-07,2,31.44
3743,1792,2021-03-18,2,40.2
3744,1497,2025-01-14,2,48.29
3745,828,2023-08-25,2,33.34
3746,1643,2020-10-21,2,29.66
3747,1686,2023-06-21,2,67.83
3748,418,2021-10-06,2,39.56
3749,250,2023-04-18,2,70.27
3750,1628,2023-09-22,2,37.21
3751,182,2021-04-18,2,37.45
3752,130,2024-10-20,2,34.98
3753,1318,2023-07-21,2,30.78
3754,1869,2022-12-15,2,31.09
3755,156,2022-06-27,2,37.05
3756,1772,2023-11-11,2,29.32
3757,480,2020-10-26,2,50.84
3758,282,2024-10-05,2,62.6
3759,1970,2024-09-26,2,27.4
3760,17,2021-02-08,2,32.78
3761,1143,2020-11-16,2,36.15
3762,1062,2021-03-30,2,24.82
3763,1769,2020-12-23,2,20.43
3764,1149,2021-10-13,2,57.72
3765,495,2025-01-25,2,23.17
3766,1277,2022-05-04,2,33.58
3767,1635,2022-05-04,2,23.83
3768,704,2021-05-06,2,44.41
3769,799,2022-01-30,2,37.75
3770,1056,2023-04-13,2,29.01
3771,1886,2024-03-02,2,27.6
3772,943,2022-03-01,2,34.25
3773,296,2021-11-08,2,41.53
3774,1441,2020-09-15,2,26.3
3775,967,2023-04-18,2,30.68
3776,959,2022-06-11,2,23.19
3777,1936,2025-02-05,2,34.61
3778,63,2022-06-01,2,37.23
3779,396,2021-05-20,2,33.09
3780,474,2024-07-23,2,25.77
3781,1714,2021-08-01,2,38.81
3782,1129,2024-05-21,2,60.48
3783,613,2024-07-07,2,23.12
3784,1479,2022-06-23,2,20.94
3785,656,2022-01-06,2,23.97
3786,689,2023-09-12,2,38.44
3787,1833,2023-03-03,2,49.41
3788,1294,2023-01-04,2,37.15
3789,1846,2021-07-19,2,39.97
3790,1330,2022-01-04,2,53.97
3791,1906,2024-04-14,2,56.91
3792,668,2021-10-17,2,27.69
3793,1704,2024-02-05,2,42.21
3794,418,2020-06-09,2,52.1
3795,1907,2020-05-10,2,21.63
3796,1229,2022-04-24,2,39.43
3797,365,2022-10-14,2,28.28
3798,770,2024-04-20,2,38.41
3799,1185,2020-03-17,2,32.33
3800,924,2024-09-21,2,40.61
3801,868,2022-05-28,2,30.9
3802,1342,2023-07-22,2,33.79
3803,137,2023-06-22,2,51.59
3804,835,2021-05-05,2,26.03
3805,1160,2020-10-18,2,33.04
3806,1472,2020-01-26,2,45.73
3807,1433,2023-11-04,2,47.99
3808,550,2022-12-18,2,31.07
3809,852,2022-09-04,2,40.02
3810,392,2020-11-06,2,64.25
3811,1208,2020-01-30,2,24.15
3812,1329,2024-03-16,2,30.95
3813,310,2020-07-24,2,26.08
3814,739,2024-10-31,2,34.92
3815,198,2023-03-06,2,28.43
3816,1815,2022-11-25,2,59.95
3817,1510,2020-05-10,2,38.35
3818,384,2024-11-18,2,34.92
3819,1408,2021-12-28,2,66.33
3820,1242,2021-12-04,2,35.84
3821,1227,2021-04-19,2,55.06
3822,529,2023-12-11,2,29.81
3823,69,2021-04-20,2,33.63
3824,694,2020-02-07,2,48.92
3825,313,2022-11-13,2,47.52
3826,1470,2023-05-20,2,29.83
3827,1403,2022-08-17,2,27.83
3828,913,2020-06-03,2,38.26
