id_articolo,id_ordine,id_linea,codice_partita,numerosequenziale,costo
996,498,1,861,2,27.68
997,499,1,548,1,10.45
998,499,5,1000,2,31.05
999,500,7,179,1,22.45
1000,500,8,673,2,14.4
1001,501,10,728,1,32.64
1002,501,8,565,2,16.44
1003,502,3,474,1,14.67
1004,502,5,111,2,26.89
1005,503,1,713,1,23.9
1006,503,7,653,2,9.1
1007,504,6,204,1,26.05
1008,504,1,725,2,15.95
1009,505,9,168,1,27.88
1010,505,7,244,2,31.98
1011,506,3,747,1,34.8
1012,506,7,893,2,16.41
1013,507,10,838,1,14.2
1014,507,10,590,2,15.04
1015,508,2,108,1,14.75
1016,508,3,100,2,21.46
1017,509,10,780,1,14.36
1018,509,7,987,2,24.33
1019,510,3,578,1,23.43
1020,510,6,680,2,13.44
1021,511,2,455,1,27.69
1022,511,6,705,2,30.01
1023,512,6,945,1,30.68
1024,512,10,567,2,11.68
1025,513,2,851,1,11.11
1026,513,7,943,2,16.54
1027,514,10,838,1,14.2
1028,514,10,32,2,19.09
1029,515,9,343,1,14.53
1030,515,6,825,2,22.71
1031,516,1,211,1,37.18
1032,516,3,103,2,39.31
1033,517,6,401,1,6.99
1034,517,7,107,2,11.37
1035,518,8,565,1,16.44
1036,518,7,955,2,23.88
1037,519,7,740,1,21.27
1038,519,4,329,2,48.19
1039,520,1,781,1,21.37
1040,520,5,247,2,15.78
1041,521,3,183,1,12.05
1042,521,6,868,2,22.89
1043,522,6,354,1,20.48
1044,522,3,723,2,17.06
1045,523,7,179,1,22.45
1046,523,5,485,2,27.26
1047,524,4,932,1,16.95
1048,524,6,737,2,15.34
1049,525,4,814,1,29.95
1050,525,7,893,2,16.41
1051,526,2,287,1,10.42
1052,526,2,908,2,41.98
1053,527,10,838,1,14.2
1054,527,7,911,2,40.91
1055,528,7,684,1,27.74
1056,528,3,819,2,18.37
1057,529,8,98,1,23.79
1058,529,5,352,2,12.71
1059,530,5,111,1,26.89
1060,530,5,124,2,6.91
1061,531,8,662,1,11.37
1062,531,2,414,2,21.84
1063,532,7,852,1,12.89
1064,532,6,937,2,21.77
1065,533,3,183,1,12.05
1066,533,1,278,2,17.88
1067,534,8,286,1,8.15
1068,534,6,7,2,26.75
1069,535,2,630,1,9.82
1070,535,6,864,2,16.8
1071,536,4,303,1,24.17
1072,536,3,639,2,26.02
1073,537,4,814,1,29.95
1074,537,3,295,2,17.03
1075,538,8,26,1,18.52
1076,538,7,797,2,19.34
1077,539,1,325,1,22.08
1078,539,4,975,2,21.07
1079,540,2,333,1,13.92
1080,540,3,708,2,25.85
1081,541,5,184,1,22.71
1082,541,10,556,2,14.48
1083,542,9,872,1,9.59
1084,542,6,672,2,23.48
1085,543,9,449,1,28.17
1086,543,3,224,2,13.91
1087,544,7,584,1,34.49
1088,544,8,857,2,24.85
1089,545,6,849,1,26.56
1090,545,9,692,2,39.1
1091,546,1,348,1,22.46
1092,546,8,319,2,26.89
1093,547,7,153,1,19.12
1094,547,1,285,2,21.27
1095,548,4,83,1,12.95
1096,548,4,221,2,20.96
1097,549,5,44,1,16.28
1098,549,1,958,2,14.27
1099,550,3,843,1,17.85
1100,550,5,918,2,9.35
1101,551,3,144,1,12.44
1102,551,3,214,2,26.24
1103,552,10,950,1,24.27
1104,552,6,825,2,22.71
1105,553,7,541,1,9.68
1106,553,8,205,2,25.56
1107,554,2,981,1,14.68
1108,554,8,979,2,43.41
1109,555,2,50,1,18.01
1110,555,3,410,2,8.62
1111,556,3,614,1,16.83
1112,556,9,239,2,20.99
1113,557,8,457,1,18.2
1114,557,1,691,2,18.23
1115,558,2,572,1,16.21
1116,558,9,652,2,10.88
1117,559,2,506,1,28.45
1118,559,4,622,2,17.3
1119,560,10,742,1,16.91
1120,560,1,659,2,33.5
1121,561,6,695,1,45.31
1122,561,6,834,2,19.7
1123,562,3,82,1,18.09
1124,562,6,93,2,10.5
1125,563,7,603,1,40.24
1126,563,2,635,2,12.78
1127,564,6,494,1,11.79
1128,564,8,180,2,16.19
1129,565,7,25,1,14.34
1130,565,4,477,2,18.21
1131,566,9,785,1,7.49
1132,566,7,8,2,26.03
1133,567,2,369,1,21.59
1134,567,9,164,2,20.89
1135,568,3,224,1,13.91
1136,568,6,937,2,21.77
1137,569,4,528,1,6.02
1138,569,3,144,2,12.44
1139,570,6,233,1,15.74
1140,570,7,298,2,8.61
1141,571,6,695,1,45.31
1142,571,7,955,2,23.88
1143,572,4,303,1,24.17
1144,572,3,313,2,22.64
1145,573,10,693,1,26.72
1146,573,5,69,2,17.85
1147,574,10,753,1,7.36
1148,574,1,467,2,22.89
1149,575,1,274,1,16.7
1150,575,1,725,2,15.95
1151,576,2,610,1,21.22
1152,576,10,728,2,32.64
1153,577,10,208,1,13.49
1154,577,10,682,2,13.07
1155,578,4,142,1,23.77
1156,578,2,497,2,31.67
1157,579,3,708,1,25.85
1158,579,7,244,2,31.98
1159,580,4,329,1,48.19
1160,580,5,139,2,18.2
1161,581,9,947,1,25.05
1162,581,10,223,2,23.54
1163,582,1,311,1,8.52
1164,582,3,970,2,30.75
1165,583,3,602,1,9.3
1166,583,1,311,2,8.52
1167,584,6,598,1,16.81
1168,584,8,41,2,13.74
1169,585,6,961,1,11.92
1170,585,6,354,2,20.48
1171,586,9,798,1,10.35
1172,586,1,415,2,32.29
1173,587,1,691,1,18.23
1174,587,7,25,2,14.34
1175,588,2,402,1,10.94
1176,588,10,327,2,32.99
1177,589,1,467,1,22.89
1178,589,9,162,2,10.48
1179,590,9,277,1,10.49
1180,590,4,648,2,12.68
1181,591,5,186,1,7.68
1182,591,10,917,2,8.03
1183,592,9,962,1,21.91
1184,592,1,345,2,13.48
1185,593,9,660,1,14.84
1186,593,4,836,2,18.64
1187,594,1,90,1,19.14
1188,594,3,152,2,16.96
1189,595,9,334,1,26.66
1190,595,8,512,2,17.03
1191,596,7,715,1,15.7
1192,596,9,798,2,10.35
1193,597,1,364,1,19.11
1194,597,9,379,2,12.15
1195,598,5,44,1,16.28
1196,598,6,202,2,24.95
1197,599,10,925,1,22.02
1198,599,3,777,2,17.97
1199,600,5,124,1,6.91
1200,600,5,465,2,33.51
1201,601,1,826,1,18.29
1202,601,6,735,2,12.23
1203,602,4,808,1,24.55
1204,602,8,105,2,25.58
1205,603,2,572,1,16.21
1206,603,2,560,2,24.68
1207,604,6,271,1,12.79
1208,604,8,205,2,25.56
1209,605,5,111,1,26.89
1210,605,9,936,2,7.71
1211,606,2,143,1,9.69
1212,606,1,43,2,5.88
1213,607,8,131,1,12.91
1214,607,8,250,2,10.98
1215,608,10,753,1,7.36
1216,608,6,482,2,20.94
1217,609,10,291,1,17.4
1218,609,6,384,2,20.98
1219,610,4,314,1,20.93
1220,610,6,782,2,45.14
1221,611,4,421,1,17.81
1222,611,6,972,2,24.69
1223,612,8,98,1,23.79
1224,612,9,185,2,18.01
1225,613,2,610,1,21.22
1226,613,6,895,2,5.65
1227,614,4,405,1,16.1
1228,614,2,12,2,22.26
1229,615,9,122,1,15.87
1230,615,8,98,2,23.79
1231,616,4,130,1,21.79
1232,616,6,953,2,21.8
1233,617,4,771,1,35.32
1234,617,1,781,2,21.37
1235,618,3,738,1,17.29
1236,618,7,320,2,26.44
1237,619,7,998,1,14.0
1238,619,8,259,2,10.37
1239,620,7,852,1,12.89
1240,620,2,506,2,28.45
1241,621,10,31,1,9.58
1242,621,3,224,2,13.91
1243,622,9,529,1,16.81
1244,622,1,791,2,27.84
1245,623,6,680,1,13.44
1246,623,3,604,2,7.78
1247,624,6,718,1,44.5
1248,624,5,53,2,15.93
1249,625,10,471,1,11.34
1250,625,5,577,2,14.83
1251,626,7,416,1,11.85
1252,626,3,473,2,15.2
1253,627,9,508,1,18.33
1254,627,2,12,2,22.26
1255,628,5,352,1,12.71
1256,628,6,482,2,20.94
1257,629,6,545,1,9.1
1258,629,4,428,2,18.91
1259,630,2,50,1,18.01
1260,630,6,849,2,26.56
1261,631,9,535,1,15.6
1262,631,6,888,2,14.05
1263,632,10,188,1,30.6
1264,632,3,562,2,8.36
1265,633,2,757,1,25.9
1266,633,2,626,2,25.38
1267,634,8,359,1,21.49
1268,634,5,612,2,29.66
1269,635,3,843,1,17.85
1270,635,3,444,2,29.54
1271,636,4,242,1,25.5
1272,636,3,843,2,17.85
1273,637,4,341,1,18.11
1274,637,5,69,2,17.85
1275,638,6,374,1,19.68
1276,638,3,214,2,26.24
1277,639,7,125,1,11.62
1278,639,5,247,2,15.78
1279,640,2,988,1,7.39
1280,640,4,969,2,20.45
1281,641,4,510,1,27.54
1282,641,3,39,2,21.37
1283,642,6,888,1,14.05
1284,642,4,303,2,24.17
1285,643,6,888,1,14.05
1286,643,1,659,2,33.5
1287,644,5,243,1,9.53
1288,644,2,986,2,45.08
1289,645,7,907,1,9.37
1290,645,9,660,2,14.84
1291,646,8,870,1,14.38
1292,646,7,666,2,12.65
1293,647,9,216,1,15.98
1294,647,2,487,2,13.35
1295,648,4,405,1,16.1
1296,648,6,516,2,20.92
1297,649,5,279,1,7.91
1298,649,6,204,2,26.05
1299,650,7,653,1,9.1
1300,650,3,554,2,10.46
1301,651,6,658,1,16.57
1302,651,4,566,2,15.3
1303,652,8,154,1,22.22
1304,652,7,797,2,19.34
1305,653,8,702,1,13.71
1306,653,9,798,2,10.35
1307,654,4,142,1,23.77
1308,654,5,618,2,17.39
1309,655,3,913,1,24.52
1310,655,2,882,2,27.29
1311,656,3,640,1,25.6
1312,656,2,455,2,27.69
1313,657,1,326,1,9.13
1314,657,6,834,2,19.7
1315,658,5,430,1,17.39
1316,658,5,331,2,9.85
1317,659,10,391,1,12.64
1318,659,7,960,2,16.34
1319,660,4,221,1,20.96
1320,660,7,156,2,17.33
1321,661,8,565,1,16.44
1322,661,8,606,2,8.75
1323,662,3,46,1,16.38
1324,662,10,559,2,24.69
1325,663,3,377,1,16.08
1326,663,3,723,2,17.06
1327,664,1,252,1,16.65
1328,664,2,383,2,17.35
1329,665,9,122,1,15.87
1330,665,10,208,2,13.49
1331,666,6,695,1,45.31
1332,666,2,915,2,14.09
1333,667,2,948,1,13.77
1334,667,2,333,2,13.92
1335,668,3,159,1,25.71
1336,668,1,867,2,20.06
1337,669,4,670,1,12.69
1338,669,4,479,2,35.33
1339,670,2,506,1,28.45
1340,670,8,438,2,13.82
1341,671,4,314,1,20.93
1342,671,9,363,2,18.91
1343,672,10,266,1,20.76
1344,672,1,509,2,25.09
1345,673,3,604,1,7.78
1346,673,4,160,2,11.69
1347,674,8,238,1,43.16
1348,674,3,30,2,12.78
1349,675,6,335,1,37.72
1350,675,3,571,2,18.86
1351,676,5,381,1,14.41
1352,676,2,997,2,14.49
1353,677,6,447,1,9.96
1354,677,10,73,2,23.86
1355,678,1,845,1,14.94
1356,678,9,241,2,26.66
1357,679,6,985,1,32.27
1358,679,1,803,2,16.43
1359,680,3,554,1,10.46
1360,680,1,435,2,15.36
1361,681,6,760,1,21.35
1362,681,10,102,2,8.49
1363,682,7,63,1,13.2
1364,682,2,35,2,26.54
1365,683,10,32,1,19.09
1366,683,10,45,2,18.72
1367,684,2,538,1,18.66
1368,684,5,874,2,13.36
1369,685,1,80,1,20.33
1370,685,8,558,2,17.65
1371,686,5,802,1,25.42
1372,686,3,39,2,21.37
1373,687,1,252,1,16.65
1374,687,7,991,2,26.59
1375,688,8,433,1,33.99
1376,688,2,191,2,7.9
1377,689,1,835,1,12.37
1378,689,3,723,2,17.06
1379,690,1,850,1,25.73
1380,690,5,550,2,33.15
1381,691,3,275,1,26.79
1382,691,7,795,2,18.92
1383,692,7,349,1,19.03
1384,692,2,615,2,23.07
1385,693,8,976,1,19.28
1386,693,10,977,2,18.14
1387,694,7,63,1,13.2
1388,694,7,589,2,16.8
1389,695,8,464,1,22.04
1390,695,9,375,2,7.4
1391,696,6,140,1,15.06
1392,696,7,666,2,12.65
1393,697,7,349,1,19.03
1394,697,3,730,2,18.76
1395,698,4,407,1,11.77
1396,698,3,578,2,23.43
1397,699,2,824,1,9.34
1398,699,9,508,2,18.33
1399,700,5,879,1,19.01
1400,700,8,259,2,10.37
1401,701,9,823,1,11.32
1402,701,5,115,2,15.14
1403,702,7,999,1,6.93
1404,702,8,307,2,6.28
1405,703,7,852,1,12.89
1406,703,4,938,2,13.26
1407,704,1,659,1,33.5
1408,704,9,396,2,9.77
1409,705,3,704,1,20.18
1410,705,4,292,2,9.73
1411,706,9,726,1,38.21
1412,706,2,986,2,45.08
1413,707,5,809,1,13.17
1414,707,9,652,2,10.88
1415,708,3,578,1,23.43
1416,708,9,254,2,11.45
1417,709,7,800,1,24.09
1418,709,8,857,2,24.85
1419,710,8,979,1,43.41
1420,710,9,101,2,51.15
1421,711,6,93,1,10.5
1422,711,2,596,2,19.09
1423,712,4,405,1,16.1
1424,712,4,522,2,15.74
1425,713,6,941,1,15.5
1426,713,9,290,2,24.66
1427,714,6,271,1,12.79
1428,714,3,42,2,24.09
1429,715,2,137,1,11.09
1430,715,2,383,2,17.35
1431,716,6,576,1,29.21
1432,716,5,385,2,21.66
1433,717,3,922,1,32.36
1434,717,3,234,2,15.84
1435,718,10,188,1,30.6
1436,718,3,23,2,18.91
1437,719,3,919,1,17.41
1438,719,7,328,2,17.8
1439,720,9,196,1,11.03
1440,720,6,140,2,15.06
1441,721,6,825,1,22.71
1442,721,9,363,2,18.91
1443,722,1,332,1,12.55
1444,722,10,296,2,10.57
1445,723,5,9,1,27.12
1446,723,1,756,2,32.8
1447,724,9,27,1,20.77
1448,724,6,716,2,12.09
1449,725,5,618,1,17.39
1450,725,6,591,2,16.54
1451,726,8,884,1,13.42
1452,726,10,67,2,17.11
1453,727,3,595,1,7.0
1454,727,1,240,2,24.34
1455,728,2,37,1,27.04
1456,728,2,609,2,9.26
1457,729,9,272,1,10.03
1458,729,6,705,2,30.01
1459,730,3,159,1,25.71
1460,730,4,811,2,21.4
1461,731,2,610,1,21.22
1462,731,8,353,2,23.8
1463,732,3,711,1,11.22
1464,732,10,930,2,36.09
1465,733,2,765,1,22.16
1466,733,3,313,2,22.64
1467,734,1,388,1,16.29
1468,734,1,792,2,16.24
1469,735,5,173,1,10.42
1470,735,9,450,2,7.99
1471,736,10,925,1,22.02
1472,736,5,380,2,30.26
1473,737,8,426,1,12.12
1474,737,4,811,2,21.4
1475,738,10,664,1,11.28
1476,738,8,830,2,9.45
1477,739,10,925,1,22.02
1478,739,7,511,2,10.35
1479,740,3,674,1,21.72
1480,740,10,493,2,17.25
1481,741,4,329,1,48.19
1482,741,5,462,2,27.41
1483,742,8,65,1,10.25
1484,742,2,746,2,10.73
1485,743,9,671,1,25.39
1486,743,10,92,2,11.22
1487,744,10,966,1,33.28
1488,744,3,299,2,32.08
1489,745,10,519,1,27.96
1490,745,2,635,2,12.78
1491,746,5,810,1,13.29
1492,746,8,70,2,11.25
1493,747,5,879,1,19.01
1494,747,6,668,2,24.56
1495,748,7,998,1,14.0
1496,748,4,249,2,37.69
1497,749,1,657,1,19.67
1498,749,4,249,2,37.69
1499,750,10,92,1,11.22
1500,750,4,109,2,23.4
1501,751,1,325,1,22.08
1502,751,7,973,2,12.12
1503,752,2,344,1,12.16
1504,752,1,867,2,20.06
1505,753,10,206,1,11.39
1506,753,4,620,2,17.27
1507,754,3,604,1,7.78
1508,754,1,850,2,25.73
1509,755,5,9,1,27.12
1510,755,1,376,2,16.38
1511,756,8,600,1,18.86
1512,756,3,694,2,38.96
1513,757,4,898,1,15.66
1514,757,3,639,2,26.02
1515,758,10,209,1,9.82
1516,758,5,874,2,13.36
1517,759,2,383,1,17.35
1518,759,1,499,2,21.39
1519,760,10,207,1,11.5
1520,760,10,340,2,15.52
1521,761,4,59,1,10.08
1522,761,5,534,2,18.76
1523,762,5,790,1,16.98
1524,762,1,418,2,23.12
1525,763,10,801,1,13.95
1526,763,10,387,2,11.74
1527,764,4,342,1,23.84
1528,764,7,666,2,12.65
1529,765,1,415,1,32.29
1530,765,10,931,2,15.83
1531,766,1,894,1,14.27
1532,766,1,803,2,16.43
1533,767,6,542,1,17.46
1534,767,7,304,2,14.49
1535,768,5,139,1,18.2
1536,768,1,365,2,19.29
1537,769,8,305,1,20.06
1538,769,7,903,2,14.44
1539,770,7,436,1,13.28
1540,770,9,270,2,11.82
1541,771,2,452,1,12.35
1542,771,3,152,2,16.96
1543,772,2,628,1,17.77
1544,772,10,17,2,15.35
1545,773,3,896,1,24.79
1546,773,5,69,2,17.85
1547,774,5,110,1,20.3
1548,774,9,343,2,14.53
1549,775,8,246,1,22.67
1550,775,9,450,2,7.99
1551,776,5,918,1,9.35
1552,776,4,909,2,22.5
1553,777,3,636,1,30.98
1554,777,7,907,2,9.37
1555,778,5,120,1,35.73
1556,778,5,288,2,14.02
1557,779,5,799,1,14.67
1558,779,7,320,2,26.44
1559,780,1,3,1,25.65
1560,780,3,234,2,15.84
1561,781,3,843,1,17.85
1562,781,2,824,2,9.34
1563,782,2,337,1,10.39
1564,782,4,347,2,19.32
1565,783,7,641,1,17.58
1566,783,7,584,2,34.49
1567,784,5,524,1,17.75
1568,784,4,699,2,31.84
1569,785,4,631,1,23.94
1570,785,7,837,2,13.12
1571,786,7,887,1,24.35
1572,786,2,29,2,9.11
1573,787,8,255,1,7.25
1574,787,9,36,2,17.48
1575,788,3,100,1,21.46
1576,788,6,961,2,11.92
1577,789,7,886,1,12.91
1578,789,8,261,2,11.17
1579,790,10,427,1,25.0
1580,790,8,180,2,16.19
1581,791,10,466,1,8.09
1582,791,8,180,2,16.19
1583,792,10,296,1,10.57
1584,792,2,986,2,45.08
1585,793,1,3,1,25.65
1586,793,8,417,2,18.6
1587,794,10,206,1,11.39
1588,794,2,988,2,7.39
1589,795,2,333,1,13.92
1590,795,2,758,2,15.23
1591,796,8,480,1,8.31
1592,796,10,208,2,13.49
1593,797,3,747,1,34.8
1594,797,8,353,2,23.8
1595,798,5,192,1,24.84
1596,798,10,445,2,25.66
1597,799,6,591,1,16.54
1598,799,8,283,2,7.8
1599,800,10,400,1,15.25
1600,800,7,907,2,9.37
1601,801,2,399,1,13.37
1602,801,5,163,2,11.2
1603,802,1,792,1,16.24
1604,802,4,292,2,9.73
1605,803,5,810,1,13.29
1606,803,10,753,2,7.36
1607,804,2,573,1,24.2
1608,804,3,919,2,17.41
1609,805,3,19,1,10.72
1610,805,6,146,2,14.91
1611,806,6,24,1,20.97
1612,806,8,198,2,36.0
1613,807,2,551,1,16.77
1614,807,10,78,2,13.36
1615,808,3,82,1,18.09
1616,808,8,370,2,22.39
1617,809,5,163,1,11.2
1618,809,5,462,2,27.41
1619,810,5,346,1,17.13
1620,810,1,91,2,25.87
1621,811,1,691,1,18.23
1622,811,3,129,2,11.14
1623,812,6,779,1,15.13
1624,812,10,208,2,13.49
1625,813,7,829,1,18.11
1626,813,10,632,2,9.69
1627,814,2,402,1,10.94
1628,814,10,582,2,14.38
1629,815,4,477,1,18.21
1630,815,1,509,2,25.09
1631,816,8,225,1,14.13
1632,816,4,249,2,37.69
1633,817,7,629,1,17.56
1634,817,6,751,2,15.27
1635,818,6,60,1,19.22
1636,818,4,720,2,26.45
1637,819,7,804,1,11.81
1638,819,3,674,2,21.72
1639,820,7,34,1,6.1
1640,820,1,222,2,10.71
1641,821,3,159,1,25.71
1642,821,10,73,2,23.86
1643,822,3,295,1,17.03
1644,822,10,683,2,17.36
1645,823,8,426,1,12.12
1646,823,7,62,2,14.51
1647,824,1,657,1,19.67
1648,824,8,942,2,14.56
1649,825,2,414,1,21.84
1650,825,9,176,2,18.07
1651,826,5,796,1,21.89
1652,826,2,37,2,27.04
1653,827,6,523,1,14.41
1654,827,7,951,2,11.79
1655,828,1,348,1,22.46
1656,828,3,539,2,17.89
1657,829,4,109,1,23.4
1658,829,3,970,2,30.75
1659,830,9,27,1,20.77
1660,830,4,622,2,17.3
1661,831,10,87,1,25.15
1662,831,4,248,2,12.38
1663,832,1,311,1,8.52
1664,832,3,33,2,14.91
1665,833,7,436,1,13.28
1666,833,10,327,2,32.99
1667,834,3,474,1,14.67
1668,834,5,491,2,26.14
1669,835,3,873,1,37.96
1670,835,3,86,2,14.74
1671,836,6,941,1,15.5
1672,836,2,487,2,13.35
1673,837,7,889,1,16.88
1674,837,10,32,2,19.09
1675,838,4,227,1,39.31
1676,838,10,925,2,22.02
1677,839,3,103,1,39.31
1678,839,1,710,2,19.21
1679,840,3,562,1,8.36
1680,840,9,965,2,14.97
1681,841,1,713,1,23.9
1682,841,9,652,2,10.88
1683,842,1,348,1,22.46
1684,842,2,719,2,21.14
1685,843,3,640,1,25.6
1686,843,1,763,2,13.7
1687,844,8,592,1,16.73
1688,844,10,656,2,11.08
1689,845,5,106,1,26.09
1690,845,6,384,2,20.98
1691,846,8,154,1,22.22
1692,846,5,475,2,18.08
1693,847,7,48,1,11.66
1694,847,10,49,2,17.74
1695,848,6,751,1,15.27
1696,848,8,286,2,8.15
1697,849,6,374,1,19.68
1698,849,10,646,2,23.63
1699,850,1,617,1,26.56
1700,850,10,930,2,36.09
1701,851,8,261,1,11.17
1702,851,10,294,2,18.41
1703,852,1,235,1,10.95
1704,852,6,146,2,14.91
1705,853,9,264,1,9.03
1706,853,4,15,2,11.75
1707,854,5,72,1,13.06
1708,854,2,882,2,27.29
1709,855,9,529,1,16.81
1710,855,6,362,2,27.02
1711,856,6,542,1,17.46
1712,856,7,79,2,18.04
1713,857,7,513,1,18.2
1714,857,2,35,2,26.54
1715,858,5,879,1,19.01
1716,858,7,943,2,16.54
1717,859,9,264,1,9.03
1718,859,2,787,2,28.58
1719,860,6,472,1,14.01
1720,860,10,49,2,17.74
1721,861,2,929,1,23.52
1722,861,6,398,2,13.05
1723,862,5,608,1,35.64
1724,862,6,637,2,37.22
1725,863,10,471,1,11.34
1726,863,3,636,2,30.98
1727,864,5,796,1,21.89
1728,864,10,564,2,13.13
1729,865,9,696,1,13.93
1730,865,8,155,2,15.6
1731,866,8,606,1,8.75
1732,866,1,861,2,27.68
1733,867,8,505,1,17.45
1734,867,10,373,2,35.81
1735,868,1,517,1,13.75
1736,868,8,250,2,10.98
1737,869,2,882,1,27.29
1738,869,4,148,2,13.06
1739,870,2,560,1,24.68
1740,870,10,387,2,11.74
1741,871,5,752,1,35.01
1742,871,3,974,2,14.7
1743,872,2,490,1,17.98
1744,872,10,728,2,32.64
1745,873,1,411,1,13.11
1746,873,3,66,2,24.99
1747,874,6,128,1,25.78
1748,874,7,541,2,9.68
1749,875,1,5,1,30.67
1750,875,7,999,2,6.93
1751,876,3,19,1,10.72
1752,876,10,778,2,16.8
1753,877,9,55,1,22.02
1754,877,1,91,2,25.87
1755,878,5,346,1,17.13
1756,878,10,102,2,8.49
1757,879,4,667,1,9.67
1758,879,3,922,2,32.36
1759,880,2,609,1,9.26
1760,880,3,159,2,25.71
1761,881,9,13,1,18.72
1762,881,1,435,2,15.36
1763,882,5,809,1,13.17
1764,882,1,412,2,30.04
1765,883,4,686,1,9.61
1766,883,9,264,2,9.03
1767,884,7,527,1,20.03
1768,884,7,436,2,13.28
1769,885,4,670,1,12.69
1770,885,4,846,2,15.35
1771,886,5,752,1,35.01
1772,886,5,243,2,9.53
1773,887,10,683,1,17.36
1774,887,1,324,2,15.46
1775,888,5,110,1,20.3
1776,888,2,358,2,28.2
1777,889,3,723,1,17.06
1778,889,9,185,2,18.01
1779,890,10,912,1,13.02
1780,890,2,882,2,27.29
1781,891,4,220,1,31.2
1782,891,2,596,2,19.09
1783,892,4,914,1,14.91
1784,892,3,575,2,40.74
1785,893,4,341,1,18.11
1786,893,3,152,2,16.96
1787,894,10,448,1,27.32
1788,894,8,483,2,21.14
1789,895,2,108,1,14.75
1790,895,3,562,2,8.36
1791,896,5,844,1,18.46
1792,896,2,452,2,12.35
1793,897,3,741,1,9.78
1794,897,6,658,2,16.57
1795,898,3,674,1,21.72
1796,898,2,927,2,16.57
1797,899,2,722,1,15.48
1798,899,4,477,2,18.21
1799,900,1,91,1,25.87
1800,900,1,348,2,22.46
1801,901,8,689,1,22.61
1802,901,4,477,2,18.21
1803,902,6,583,1,22.47
1804,902,9,257,2,27.88
1805,903,3,819,1,18.37
1806,903,2,236,2,10.5
1807,904,9,268,1,35.9
1808,904,6,447,2,9.96
1809,905,9,169,1,15.86
1810,905,2,572,2,16.21
1811,906,2,759,1,23.22
1812,906,1,56,2,25.65
1813,907,2,596,1,19.09
1814,907,7,733,2,20.53
1815,908,1,365,1,19.29
1816,908,2,573,2,24.2
1817,909,5,839,1,18.47
1818,909,6,718,2,44.5
1819,910,6,60,1,19.22
1820,910,6,984,2,14.49
1821,911,10,567,1,11.68
1822,911,5,124,2,6.91
1823,912,2,497,1,31.67
1824,912,6,316,2,11.59
1825,913,6,658,1,16.57
1826,913,10,17,2,15.35
1827,914,10,952,1,32.32
1828,914,3,738,2,17.29
1829,915,5,874,1,13.36
1830,915,4,983,2,44.57
1831,916,3,82,1,18.09
1832,916,1,659,2,33.5
1833,917,6,204,1,26.05
1834,917,9,692,2,39.1
1835,918,3,444,1,29.54
1836,918,8,558,2,17.65
1837,919,9,55,1,22.02
1838,919,2,986,2,45.08
1839,920,8,457,1,18.2
1840,920,3,295,2,17.03
1841,921,8,51,1,25.15
1842,921,2,89,2,19.85
1843,922,5,612,1,29.66
1844,922,6,281,2,8.58
1845,923,3,410,1,8.62
1846,923,6,281,2,8.58
1847,924,10,386,1,11.57
1848,924,10,556,2,14.48
1849,925,5,608,1,35.64
1850,925,2,615,2,23.07
1851,926,8,74,1,35.03
1852,926,7,684,2,27.74
1853,927,4,76,1,19.67
1854,927,4,745,2,13.95
1855,928,10,498,1,15.63
1856,928,4,85,2,7.88
1857,929,4,479,1,35.33
1858,929,3,58,2,27.28
1859,930,3,129,1,11.14
1860,930,1,145,2,8.85
1861,931,4,811,1,21.4
1862,931,5,495,2,14.63
1863,932,4,620,1,17.27
1864,932,5,120,2,35.73
1865,933,7,886,1,12.91
1866,933,1,509,2,25.09
1867,934,4,321,1,11.86
1868,934,2,37,2,27.04
1869,935,3,58,1,27.28
1870,935,2,948,2,13.77
1871,936,7,643,1,21.16
1872,936,10,980,2,10.14
1873,937,6,895,1,5.65
1874,937,3,33,2,14.91
1875,938,1,924,1,26.73
1876,938,4,749,2,24.86
1877,939,1,5,1,30.67
1878,939,1,894,2,14.27
1879,940,6,637,1,37.22
1880,940,9,449,2,28.17
1881,941,1,657,1,19.67
1882,941,7,179,2,22.45
1883,942,5,280,1,18.52
1884,942,9,962,2,21.91
1885,943,10,950,1,24.27
1886,943,1,731,2,13.38
1887,944,2,851,1,11.11
1888,944,7,118,2,20.99
1889,945,5,9,1,27.12
1890,945,7,995,2,12.96
1891,946,6,737,1,15.34
1892,946,4,620,2,17.27
1893,947,9,671,1,25.39
1894,947,10,95,2,31.41
1895,948,5,173,1,10.42
1896,948,8,132,2,12.72
1897,949,8,336,1,13.1
1898,949,1,324,2,15.46
1899,950,6,591,1,16.54
1900,950,9,696,2,13.93
1901,951,5,714,1,15.19
1902,951,2,927,2,16.57
1903,952,1,792,1,16.24
1904,952,10,664,2,11.28
1905,953,5,839,1,18.47
1906,953,9,197,2,14.47
1907,954,6,146,1,14.91
1908,954,7,889,2,16.88
1909,955,4,269,1,31.61
1910,955,5,72,2,13.06
1911,956,5,634,1,20.6
1912,956,10,728,2,32.64
1913,957,9,692,1,39.1
1914,957,7,513,2,18.2
1915,958,3,30,1,12.78
1916,958,8,305,2,20.06
1917,959,7,182,1,22.19
1918,959,4,407,2,11.77
1919,960,4,477,1,18.21
1920,960,5,839,2,18.47
1921,961,9,993,1,6.54
1922,961,7,581,2,14.78
1923,962,10,950,1,24.27
1924,962,5,111,2,26.89
1925,963,3,23,1,18.91
1926,963,4,619,2,12.15
